GMAPM_ID,住所,緯度,経度
GMAPM_H50002,日本、〒840-0801 佐賀県佐賀市駅前中央３丁目１５−２１,,
GMAPM_H30006,日本、〒840-0801 佐賀県佐賀市駅前中央３丁目１５−２１,,
GMAPM_D30033,日本、〒849-0922 佐賀県佐賀市高木瀬東５丁目２−１３,,
GMAPM_A10259,日本、〒840-0016 佐賀県佐賀市南佐賀２丁目３−８,,
GMAPM_H10009,日本、〒840-0027 佐賀県佐賀市本庄町本庄５０６−１ つるやビル,,
GMAPM_A10260,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀１３０４−４,,
GMAPM_D70093,日本、〒840-0016 佐賀県佐賀市南佐賀１丁目９−６,,
GMAPM_A70209,日本、〒840-0031 佐賀県佐賀市下田町１−１３,,
GMAPM_A20327,日本、〒840-0016 佐賀県佐賀市南佐賀２丁目３−８,,
GMAPM_E20013,日本、〒840-2205 佐賀県佐賀市市川副町南里１３７８−１,,
GMAPM_A20328,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀８７−１ ＯＦＦＨＯＵＳＥ,,
GMAPM_E60019,日本、〒840-2205 佐賀県佐賀市市川副町南里１３７８−１,,
GMAPM_A40212,日本、〒840-0016 佐賀県佐賀市南佐賀２丁目３−８,,
GMAPM_A40213,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀８７−１ ＯＦＦＨＯＵＳＥ,,
GMAPM_A30169,日本、〒840-0016 佐賀県佐賀市南佐賀２丁目３−８,,
GMAPM_A30170,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀８７−１ ＯＦＦＨＯＵＳＥ,,
GMAPM_A30171,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀８７−１ イオン佐賀SC 内,,
GMAPM_H30007,日本、〒840-0027 佐賀県佐賀市本庄町本庄５０６−１ つるやビル,,
GMAPM_A10261,日本、〒840-2221 佐賀県佐賀市東与賀町大字下古賀１３０４−４,,
GMAPM_A50100,日本、〒840-0513 佐賀県佐賀市富士町大字下熊川１−５,,
GMAPM_A30172,日本、〒840-0513 佐賀県佐賀市富士町大字下熊川１−５,,
GMAPM_A10262,日本、〒850-0853 長崎県長崎市浜町２−１７ 五島ビル 1F-2,,
GMAPM_E10042,日本、〒850-0862 長崎県長崎市出島町１−１ 長崎出島ワーフ １F,,
GMAPM_A10263,日本、〒850-0036 長崎県長崎市五島町３−３ プレジデント長崎 101,,
GMAPM_G10045,日本、〒850-0024 長崎県長崎市大井手町４１,,
GMAPM_A10264,日本、〒850-0862 長崎県長崎市出島町１−１ 長崎出島ワーフ 1F中央,,
GMAPM_B10014,日本、〒850-0842 長崎県長崎市新地町４−１０,,
GMAPM_A70210,日本、〒852-8117 長崎県長崎市平野町２４−６,,
GMAPM_A70211,日本、〒852-8126 長崎県長崎市石神町１−５ わだ動物病院,,
GMAPM_A70212,日本、〒852-8021 長崎県長崎市城山町２９−１７,,
GMAPM_D70094,日本、〒850-0054 長崎県長崎市上町１−２９,,
GMAPM_B70017,日本、〒850-0004 長崎県長崎市下西山町１０−２２,,
GMAPM_A70213,日本、〒850-0831 長崎県長崎市鍛冶屋町７−５４−１,,
GMAPM_G20015,日本、〒850-0025 長崎県長崎市今博多町１７ 古賀ビル 1階,,
GMAPM_A20329,日本、〒850-0871 長崎県長崎市麹屋町５−８,,
GMAPM_A20330,日本、〒852-8133 長崎県長崎市本原町１−２７ 井手口ビル 202号,,
GMAPM_A20331,日本、〒852-8032 長崎県長崎市江里町７−１３,,
GMAPM_A60155,日本、〒852-8133 長崎県長崎市本原町１−２７ 井手口ビル 202号,,
GMAPM_C60008,日本、〒850-0006 長崎県長崎市上西山町１９−８,,
GMAPM_A40214,日本、〒850-0058 長崎県長崎市尾上町１−１ アミュプラザ長崎 3F,,
GMAPM_A40215,日本、〒852-8117 長崎県長崎市平野町２４−６,,
GMAPM_A30173,日本、〒850-0058 長崎県長崎市尾上町１−１ アミュプラザ長崎 3F,,
GMAPM_A70214,日本、〒850-0982 長崎県長崎市柳田町４２−７,,
GMAPM_A70215,日本、〒851-0301 長崎県長崎市深堀町１丁目１１−４５,,
GMAPM_A70216,日本、〒850-0981 長崎県長崎市草住町２００−８,,
GMAPM_E20014,日本、〒850-0964 長崎県長崎市大山町８５−１,,
GMAPM_A20332,日本、〒850-0971 長崎県長崎市磯道町４５−４,,
GMAPM_A20333,日本、〒851-0310 長崎県長崎市香焼町４９４−４,,
GMAPM_A60156,日本、〒851-0301 長崎県長崎市深堀町５丁目１８４,,
GMAPM_E40015,日本、〒850-0964 長崎県長崎市大山町８５−１,,
GMAPM_A40216,日本、〒851-0310 長崎県長崎市香焼町４９４−４,,
GMAPM_E30010,日本、〒850-0964 長崎県長崎市大山町８５−１,,
GMAPM_A10265,日本、〒851-3103 長崎県長崎市琴海戸根町３０１−１,,
GMAPM_E10043,日本、〒851-3103 長崎県長崎市琴海戸根町２４０−２,,
GMAPM_A40217,日本、〒851-3211 長崎県長崎市琴海戸根原町１７１,,
GMAPM_A10266,日本、〒862-0971 熊本県熊本市中央区大江５丁目１６−１８ ライオンズマンション味噌天神,,
GMAPM_A10267,日本、〒861-8029 熊本県熊本市東区西原１丁目１−７,,
GMAPM_G10046,日本、〒861-8039 熊本県熊本市東区長嶺南４丁目１−８５,,
GMAPM_A10268,日本、〒862-0955 熊本県熊本市東区神水本町２７−２１,,
GMAPM_D10027,日本、〒862-0920 熊本県熊本市東区月出７丁目１−６ 三ツ矢ハイツ,,
GMAPM_E10044,日本、〒860-0851 熊本県熊本市中央区子飼本町1−21−２ ネコビル 2F,,
GMAPM_A70217,日本、〒862-0911 熊本県熊本市東区健軍３丁目１−５１,,
GMAPM_A70218,日本、〒862-0972 熊本県熊本市中央区新大江３丁目１９−７,,
GMAPM_A70219,日本、〒862-0926 熊本県熊本市東区保田窪５丁目７−１,,
GMAPM_A70220,日本、〒862-0913 熊本県熊本市東区尾ノ上１丁目４３−１８,,
GMAPM_A70221,日本、〒862-0955 熊本県熊本市中央区神水本町２０−１,,
GMAPM_A70222,日本、〒862-0913 熊本県熊本市東区尾ノ上１丁目２−２,,
GMAPM_C20009,日本、〒862-0913 熊本県熊本市東区尾ノ上１丁目４３−１９,,
GMAPM_A20334,日本、〒861-8037 熊本県熊本市東区長嶺西３丁目２−１０７ プレミアータⅥ A号室,,
GMAPM_A20335,日本、〒862-0959 熊本県熊本市中央区白山２丁目７−１８,,
GMAPM_A20336,日本、〒861-8035 熊本県熊本市東区御領１丁目７−３７ リュ・ミエール 1F-B,,
GMAPM_A20337,日本、〒862-0971 熊本県熊本市中央区大江５丁目１５−７ 八木ビル １F-C,,
GMAPM_A20338,日本、〒861-2118 熊本県熊本市東区花立３丁目１７−５,,
GMAPM_E60020,日本、〒862-0941 熊本県熊本市中央区出水４丁目３４−３ シャトー出水,,
GMAPM_A40218,日本、〒862-0909 熊本県熊本市東区湖東３丁目１１−１７,,
GMAPM_A40219,日本、〒861-2106 熊本県熊本市東区東野２丁目８−９,,
GMAPM_A40220,日本、〒861-8039 熊本県熊本市東東区長嶺南４丁目１０−５０,,
GMAPM_A40221,日本、〒861-8035 熊本県熊本市東区御領１丁目７−３７ リュ・ミエール 1F-B,,
GMAPM_A50101,日本、〒862-0913 熊本県熊本市東区尾ノ上４丁目１１−２３８,,
GMAPM_A50102,日本、〒862-0950 熊本県熊本市中央区水前寺５丁目１９−８,,
GMAPM_A30174,日本、〒861-8039 熊本県熊本市東東区長嶺南４丁目１０−５０,,
GMAPM_D30034,日本、〒862-0951 熊本県熊本市中央区上水前寺１丁目４−１０ １０５,,
GMAPM_A10269,日本、〒861-4206 熊本県熊本市南区城南町さんさん２丁目３−１０,,
GMAPM_A10270,日本、〒861-4231 熊本県熊本市南区城南町赤見１３０２,,
GMAPM_A10271,日本、〒861-4231 熊本県熊本市南区城南町赤見１２５７−１,,
GMAPM_A10272,日本、〒861-4615 熊本県上益城郡甲佐町府領1008番4,,
GMAPM_D70095,日本、〒861-4225 熊本県熊本市南区城南町東阿高２０−３,,
GMAPM_A60157,日本、〒861-4231 熊本県熊本市南区城南町赤見１３０２,,
GMAPM_A60158,日本、〒861-4206 熊本県熊本市南区城南町さんさん２丁目３−１０,,
GMAPM_A60159,日本、〒861-4615 熊本県上益城郡甲佐町府領1008番4,,
GMAPM_D10028,日本、〒869-0502 熊本県宇城市松橋町松橋１７１５−１,,
GMAPM_A70223,日本、〒869-0511 熊本県宇城市松橋町曲野３５１４−８,,
GMAPM_A20339,日本、〒869-0521 熊本県宇城市松橋町浦川内７４１−１,,
GMAPM_A20340,日本、〒869-0511 熊本県宇城市松橋町曲野３５１４−８,,
GMAPM_C20010,日本、〒869-0412 熊本県宇土市岩古曽町,,
GMAPM_A60160,日本、〒861-4223 熊本県熊本市南区城南町藤山,,
GMAPM_A50103,日本、〒861-4223 熊本県熊本市南区城南町藤山,,
GMAPM_A70224,日本、〒869-0303 熊本県玉名郡玉東町木葉１１４−２,,
GMAPM_E10045,日本、〒870-0959 大分県大分市希望が丘１丁目１０４５−２１ １F,,
GMAPM_A10273,日本、〒870-0034 大分県大分市都町２丁目４−５ 第２マルタケビル 3F,,
GMAPM_E10046,日本、〒870-0035 大分県大分市中央町１丁目２−１７ 大分オーパ 3F,,
GMAPM_A10274,日本、〒870-0955 大分県大分市下郡南１丁目２−２８,,
GMAPM_A10275,日本、〒870-0007 大分県大分市王子南町２−２２,,
GMAPM_A70225,日本、〒870-0024 大分県大分市錦町３丁目７−２２,,
GMAPM_A70226,日本、〒870-0033 大分県大分市千代町４丁目１−５ 堀川ビル １０３号,,
GMAPM_A70227,日本、〒870-0886 大分県大分市上田町１丁目２−番1号,,
GMAPM_C70018,日本、〒870-0934 大分県大分市東津留１丁目１−２１,,
GMAPM_A70228,日本、〒870-0939 大分県大分市中津留１丁目９−２４,,
GMAPM_A20341,日本、〒870-0016 大分県大分市新川町１丁目８−３７ 8番37号,,
GMAPM_A20342,日本、〒870-0951 大分県大分市下郡１３８９−２,,
GMAPM_A20343,日本、〒870-0936 大分県大分市岩田町２丁目２０−１６,,
GMAPM_A20344,日本、〒870-0021 大分県大分市府内町３丁目７−３４,,
GMAPM_A20345,"1階, １-31 王子南町 大分市 大分県 870-0007 日本",,
GMAPM_A20346,日本、〒870-0906 大分県大分市大州浜１丁目５−７,,
GMAPM_A40222,日本、〒870-0021 大分県大分市府内町３丁目７−３４,,
GMAPM_A40223,日本、〒870-0030 大分県大分市三芳６２３−５,,
GMAPM_A40224,日本、〒870-0906 大分県大分市大州浜１丁目５−７,,
GMAPM_A30175,日本、〒870-0021 大分県大分市府内町３丁目７−３４,,
GMAPM_A30176,日本、〒870-0951 大分県大分市下郡１７３６−３−１,,
GMAPM_A30177,日本、〒870-0927 大分県大分市北下郡11組の7 トリプル岩田六本松 B,,
GMAPM_A10276,日本、〒870-1152 大分県大分市上宗方１１４９番地の１,,
GMAPM_A10277,日本、〒870-0856 大分県大分市畑中３丁目３−６２,,
GMAPM_H70007,日本、〒870-1106 大分県大分市敷戸台２丁目２−７,,
GMAPM_A70229,日本、〒870-1166 大分県大分市椿が丘２丁目６−番 １号,,
GMAPM_A70230,日本、〒870-1152 大分県大分市上宗方１８４５−１,,
GMAPM_A20347,日本、〒870-1152 大分県大分市上宗方１０６１,,
GMAPM_A20348,日本、〒870-1152 大分県大分市上宗方１１４９番地の１,,
GMAPM_A20349,日本、〒870-0856 大分県大分市畑中３丁目３−６２,,
GMAPM_A20350,日本、〒870-1151 大分県大分市市５５０−１,,
GMAPM_A60161,日本、〒870-1152 大分県大分市上宗方１１４９番地の１,,
GMAPM_A60162,日本、〒870-1152 大分県大分市上宗方１３５２−１,,
GMAPM_G60017,日本、〒870-1151 大分県大分市市,,
GMAPM_A40225,日本、〒870-0856 大分県大分市畑中３丁目３−６２,,
GMAPM_A40226,日本、〒870-1151 大分県大分市市５５０−１,,
GMAPM_A40227,日本、〒870-1152 大分県大分市上宗方１０６１,,
GMAPM_E50006,日本、〒870-1121 大分県大分市鴛野１１５５−８,,
GMAPM_A30178,日本、〒870-0856 大分県大分市畑中３丁目３−６２,,
GMAPM_A30179,日本、〒870-1151 大分県大分市市５５０−１,,
GMAPM_C10023,日本、〒879-6401 大分県豊後大野市大野町安藤２８９０,,
GMAPM_A50104,日本、〒870-1202 大分県大分市入蔵１１９４−１,,
GMAPM_A10278,日本、〒879-1502 大分県速見郡日出町藤原２３０４−３,,
GMAPM_A10279,日本、〒879-1506 大分県速見郡日出町３５６８,,
GMAPM_A10280,日本、〒879-1505 大分県速見郡日出町川崎837番地68 さとうビル 1F,,
GMAPM_B70018,日本、〒879-1505 大分県速見郡日出町川崎２４２−３,,
GMAPM_D70096,日本、〒879-1506 大分県速見郡日出町３８８０−７,,
GMAPM_A70231,日本、〒879-1506 大分県速見郡日出町３５６８,,
GMAPM_A20351,日本、〒879-1505 大分県速見郡日出町川崎,,
GMAPM_A20352,日本、〒879-1506 大分県速見郡日出町３５６８,,
GMAPM_A20353,日本、〒879-1507 大分県速見郡日出町豊岡４４３−１,,
GMAPM_A60163,日本、〒879-1502 大分県速見郡日出町藤原２３０４−３,,
GMAPM_B40010,日本、〒879-1505 大分県速見郡日出町川崎２４２−３,,
GMAPM_A40228,日本、〒879-1506 大分県速見郡日出町３５６８,,
GMAPM_A40229,日本、〒879-1507 大分県速見郡日出町豊岡４４３−１,,
GMAPM_A30180,日本、〒879-1507 大分県速見郡日出町豊岡４４３−１,,
GMAPM_A30181,日本、〒879-1506 大分県速見郡日出町３５６８,,
GMAPM_A10281,日本、〒880-0834 宮崎県宮崎市新別府町江口862−１ イオンモール宮崎サウスモール 2階,,
GMAPM_A10282,"Green Fields, 82, 82-82-82 大和町 宮崎市 宮崎県 880-0878 日本",,
GMAPM_A10283,日本、〒880-0841 宮崎県宮崎市吉村町天神前甲１４４−７,,
GMAPM_A10284,日本、〒880-0806 宮崎県宮崎市広島１丁目１２−１ HAROW広島通 S202,,
GMAPM_G10047,日本、〒880-0012 宮崎県宮崎市末広１丁目９−４５,,
GMAPM_A70232,日本、〒880-0841 宮崎県宮崎市吉村町大田ケ島 甲401-1,,
GMAPM_D70097,日本、〒880-0932 宮崎県宮崎市大坪西２丁目１−１５,,
GMAPM_A70233,日本、〒880-0021 宮崎県宮崎市清水３丁目５−４,,
GMAPM_A70234,日本、〒880-0842 宮崎県宮崎市青葉町９２−１,,
GMAPM_A70235,日本、〒880-0035 宮崎県宮崎市下北方町牟タ田１１９４−１,,
GMAPM_C70019,日本、〒880-0023 宮崎県宮崎市和知川原２丁目２０−３,,
GMAPM_A20354,日本、〒880-0001 宮崎県宮崎市橘通西３丁目１０−３２ 宮崎ナナイロ東館 ３階,,
GMAPM_A20355,日本、〒880-0842 宮崎県宮崎市青葉町７４−１ 201号,,
GMAPM_A20356,日本、〒880-0805 宮崎県宮崎市橘通東３丁目２ ２１TOKIWA24ビル ２F,,
GMAPM_A20357,日本、〒880-0824 宮崎県宮崎市大島町北ノ原 町北ノ原１０３０−２１,,
GMAPM_G20016,日本、〒880-0877 宮崎県宮崎市宮脇町１３５−１０,,
GMAPM_A20358,日本、〒880-0835 宮崎県宮崎市阿波岐原町江田原１６４２,,
GMAPM_B60010,日本、〒880-0841 宮崎県宮崎市吉村町内柿元甲１１０２ 番1,,
GMAPM_A60164,日本、〒880-0862 宮崎県宮崎市潮見町１４０−２,,
GMAPM_A60165,日本、〒880-0806 宮崎県宮崎市広島１丁目１６−７,,
GMAPM_A60166,日本、〒880-0834 宮崎県宮崎市新別府町江口862−１ イオンモール宮崎サウスモール 2階,,
GMAPM_A40230,日本、〒880-0022 宮崎県宮崎市大橋１丁目１６１−１ F,,
GMAPM_A50105,日本、〒880-0054 宮崎県宮崎市神宮町４６１−３,,
GMAPM_A50106,日本、〒880-0822 宮崎県宮崎市権現町２２−２,,
GMAPM_B30007,日本、〒880-0872 宮崎県宮崎市永楽町７７,,
GMAPM_A10285,日本、〒889-1605 宮崎県宮崎市清武町加納甲２６９５−２,,
GMAPM_D10029,日本、〒889-1605 宮崎県宮崎市清武町加納丙１３０５,,
GMAPM_A10286,日本、〒889-1601 宮崎県宮崎市清武町木原４６０９,,
GMAPM_D70098,日本、〒889-1605 宮崎県宮崎市清武町加納甲２７１８−５,,
GMAPM_E70012,日本、〒880-0916 宮崎県宮崎市恒久７５２−１７,,
GMAPM_A70236,日本、〒889-2155 宮崎県宮崎市学園木花台西１丁目１−１,,
GMAPM_H70008,日本、〒889-2155 宮崎県宮崎市学園木花台西１丁目１,,
GMAPM_A20359,日本、〒889-2151 宮崎県宮崎市熊野１００７８−１,,
GMAPM_G60018,日本、〒889-2151 宮崎県宮崎市学園木花台南１−１３,,
GMAPM_A40231,日本、〒889-2151 宮崎県宮崎市熊野１００７８−１,,
GMAPM_E50007,日本、〒880-0916 宮崎県宮崎市恒久７５２−１７,,
GMAPM_D30035,日本、〒889-1605 宮崎県宮崎市清武町加納丙１３０５,,
GMAPM_A30182,日本、〒889-2151 宮崎県宮崎市熊野１００７８−１,,
GMAPM_A30183,日本、〒889-1601 宮崎県宮崎市清武町木原４６０９,,
GMAPM_A60167,日本、〒889-2156 宮崎県宮崎市鏡洲４３４３−１,,
GMAPM_A10287,日本、〒880-0302 宮崎県宮崎市佐土原町西上那珂５９５１−１,,
GMAPM_G20017,日本、〒880-0301 宮崎県宮崎市佐土原町上田島上田島９２３７−２３,,
GMAPM_A20360,日本、〒880-0302 宮崎県宮崎市佐土原町西上那珂５９５１−１,,
GMAPM_G40014,日本、〒880-0301 宮崎県宮崎市佐土原町上田島上田島９２３７−２３,,
GMAPM_A40232,日本、〒880-0302 宮崎県宮崎市佐土原町西上那珂５９５１−１,,
GMAPM_A30184,日本、〒880-0302 宮崎県宮崎市佐土原町西上那珂５９５１−１,,
GMAPM_G30005,日本、〒880-0301 宮崎県宮崎市佐土原町上田島上田島９２３７−２３,,
GMAPM_A10288,日本、〒892-0853 鹿児島県鹿児島市城山町２−１１ ＤＯＬＣＥ ＶＩＴＡ A B1,,
GMAPM_G10048,"柿本寺ビル 1階, １-8 加治屋町 鹿児島市 鹿児島県 892-0846 日本",,
GMAPM_D10030,日本、〒890-0046 鹿児島県鹿児島市西田２丁目６−２１ 井上ビル 201 第一,,
GMAPM_A70237,日本、〒892-0807 鹿児島県鹿児島市皷川町１６−１１,,
GMAPM_B70019,日本、〒890-0056 鹿児島県鹿児島市下荒田１丁目２０−１７,,
GMAPM_A70238,日本、〒890-0016 鹿児島県鹿児島市新照院町２８−７,,
GMAPM_D70099,日本、〒892-0847 鹿児島県鹿児島市西千石町５−９,,
GMAPM_A70239,日本、〒890-0026 鹿児島県鹿児島市原良３丁目１−６ 動物病院 ペットホテル ワクチン アレルギー トリミング,,
GMAPM_A20361,日本、〒890-0051 鹿児島県鹿児島市高麗町２８−５,,
GMAPM_A20362,日本、〒892-0817 鹿児島県鹿児島市小川町１７−２２,,
GMAPM_A20363,日本、〒892-0806 鹿児島県鹿児島市池之上町１−１,,
GMAPM_A20364,日本、〒890-0052 鹿児島県鹿児島市上之園町２６−３０,,
GMAPM_A20365,日本、〒892-0838 鹿児島県鹿児島市新屋敷町２５−１８ タカツキハイツ 502号室 新屋敷町25-18 高附ハイツ１Ｆ,,
GMAPM_A20366,日本、〒892-0853 鹿児島県鹿児島市城山町6−１９−１０２,,
GMAPM_A60168,日本、〒892-0853 鹿児島県鹿児島市城山町２−１１ ＤＯＬＣＥ ＶＩＴＡ A B1,,
GMAPM_D60016,日本、〒892-0846 鹿児島県鹿児島市加治屋町２０−20番1,,
GMAPM_A60169,日本、〒892-0815 鹿児島県鹿児島市易居町５−１,,
GMAPM_A60170,日本、〒892-0812 鹿児島県鹿児島市浜町２−２０,,
GMAPM_A60171,日本、〒892-0831 鹿児島県鹿児島市船津町4−２３−１,,
GMAPM_A60172,日本、〒892-0806 鹿児島県鹿児島市池之上町１−１,,
GMAPM_A40233,日本、〒892-0831 鹿児島県鹿児島市船津町4−２３−１,,
GMAPM_A40234,日本、〒890-0052 鹿児島県鹿児島市上之園町２６−３０,,
GMAPM_A40235,日本、〒892-0838 鹿児島県鹿児島市新屋敷町２５−１８ タカツキハイツ 502号室 新屋敷町25-18 高附ハイツ１Ｆ,,
GMAPM_A40236,日本、〒892-0805 鹿児島県鹿児島市大竜町７−５ アーク ハイツ,,
GMAPM_A40237,日本、〒892-0846 鹿児島県鹿児島市加治屋町１１−２４,,
GMAPM_A50107,日本、〒892-0846 鹿児島県鹿児島市加治屋町１１−２４,,
GMAPM_A30185,日本、〒892-0805 鹿児島県鹿児島市大竜町７−５ アーク ハイツ,,
GMAPM_A30186,日本、〒892-0847 鹿児島県鹿児島市西千石町１３−１１,,
GMAPM_A30187,日本、〒890-0052 鹿児島県鹿児島市上之園町２６−３０,,
GMAPM_A30188,日本、〒892-0846 鹿児島県鹿児島市加治屋町１１−２４,,
GMAPM_A30189,日本、〒892-0831 鹿児島県鹿児島市船津町4−２３−１,,
GMAPM_A10289,日本、〒891-0113 鹿児島県鹿児島市新栄町２２−２６,,
GMAPM_A10290,日本、〒890-0066 鹿児島県鹿児島市真砂町３４−６ 吉永ビル 101,,
GMAPM_G10049,日本、〒890-0073 鹿児島県鹿児島市宇宿２丁目１４−６ ハンズマン宇宿店本館 2F,,
GMAPM_A70240,日本、〒890-0066 鹿児島県鹿児島市真砂町５２−７ ベッツビル,,
GMAPM_D70100,日本、〒890-0063 鹿児島県鹿児島市鴨池２丁目３０−１,,
GMAPM_A20367,日本、〒890-0068 鹿児島県鹿児島市東郡元町１１−１６,,
GMAPM_A20368,日本、〒891-0113 鹿児島県鹿児島市新栄町２２−２６,,
GMAPM_A60173,日本、〒891-0113 鹿児島県鹿児島市新栄町２２−２６,,
GMAPM_D40028,日本、〒890-0063 鹿児島県鹿児島市鴨池２丁目３０−１,,
GMAPM_D30036,日本、〒890-0063 鹿児島県鹿児島市鴨池２丁目３０−１,,
GMAPM_A30190,日本、〒890-0068 鹿児島県鹿児島市東郡元町１１−１６,,
GMAPM_A30191,日本、〒890-0073 鹿児島県鹿児島市宇宿２丁目１４−５,,
GMAPM_A70241,日本、〒893-0046 鹿児島県鹿屋市横山町１５５４−１,,
GMAPM_D30037,日本、〒893-0053 鹿児島県鹿屋市浜田町41−５,,
GMAPM_A10291,"日本、〒902-0068 沖縄県那覇市字, 真嘉比２丁目３−３３９−６",,
GMAPM_A10292,日本、〒900-0013 沖縄県那覇市牧志３丁目８−３３ 桜坂DINER,,
GMAPM_B10015,日本、〒900-0022 沖縄県那覇市樋川２丁目３−１,,
GMAPM_A10293,日本、〒900-0037 沖縄県那覇市辻３丁目２−１ コスタビレッジエスパーナ 2F,,
GMAPM_G10050,日本、〒900-0013 沖縄県那覇市牧志１丁目３−１４,,
GMAPM_A70242,日本、〒900-0004 沖縄県那覇市銘苅 銘苅322-5 真栄城ビル I-102,,
GMAPM_A70243,日本、〒900-0003 沖縄県那覇市安謝２丁目１ １番地９号,,
GMAPM_D70101,日本、〒901-2126 沖縄県浦添市宮城４丁目１−７ アベニュー 小湾,,
GMAPM_A70244,日本、〒900-0037 沖縄県那覇市辻２丁目１−１０,,
GMAPM_A20369,日本、〒900-0033 沖縄県那覇市久米１丁目２３−６ 玉キ米屋マンション 上ノ蔵,,
GMAPM_A20370,日本、〒900-0011 沖縄県那覇市上之屋１丁目１１−１１ タカラハイム 1F,,
GMAPM_A20371,日本、〒901-2121 沖縄県浦添市内間２丁目１０−８,,
GMAPM_A20372,日本、〒902-0077 沖縄県那覇市長田２丁目３３−４３ 1階,,
GMAPM_A20373,日本、〒900-0012 沖縄県那覇市泊１丁目６−４ 1階,,
GMAPM_A20374,日本、〒900-0015 沖縄県那覇市久茂地３丁目３−３,,
GMAPM_C60009,日本、〒900-0026 沖縄県那覇市奥武山町５２,,
GMAPM_A60174,日本、〒900-0006 沖縄県那覇市おもろまち３丁目２,,
GMAPM_D60017,日本、〒900-0006 沖縄県那覇市おもろまち３丁目５−１１ ＰＥＴ ＢＯＸ ａｎｉｍａｌ ｓｔａｓｔｉｏｎ ＮＡＨＡ,,
GMAPM_A40238,日本、〒900-0012 沖縄県那覇市泊１丁目６−４ 1階,,
GMAPM_D40029,日本、〒900-0011 沖縄県那覇市上之屋４１０−１１,,
GMAPM_A40239,日本、〒900-0033 沖縄県那覇市久米１丁目２３−６ 玉キ米屋マンション 上ノ蔵,,
GMAPM_A40240,日本、〒900-0011 沖縄県那覇市上之屋１丁目１１−１１ タカラハイム 1F,,
GMAPM_A40241,日本、〒902-0075 沖縄県那覇市国場１１６４−７ コーポかかず,,
GMAPM_A40242,日本、〒902-0062 沖縄県那覇市松川１丁目４−３,,
GMAPM_D50010,日本、〒900-0011 沖縄県那覇市上之屋４１０−１１,,
GMAPM_D30038,日本、〒900-0006 沖縄県那覇市おもろまち３丁目５−１１ ＰＥＴ ＢＯＸ ａｎｉｍａｌ ｓｔａｓｔｉｏｎ ＮＡＨＡ,,
